Auto Impedances,,,,,,Rail Access Impedances,,,,,,Air Access Impedances,,,,,,Bus Access Impedances,,,,
ZONE 1,ZONE 2,ZONE PAIR,Dist (mile),CongTT (min),,Zone,Station,ZoneSta,Dist (mile),Time (min),,Zone,Station,ZoneSta,Dist (mile),Time (min),,Zone,Station,ZoneSta,Dist (mile),Time (min)
124,197,124197,455.2313569,451.8031453,,140,WSU,140WSU,248.7858032,222.9839461,,,,,,,,173,WSJ,173WSJ,111.025731,112.6297547
124,198,124198,289.617291,286.8819406,,140,WSJ,140WSJ,257.1976911,232.9413175,,,,,,,,173,WDL,173WDL,126.8126961,135.9259836
124,199,124199,253.9327966,247.9252845,,140,WIT,140WIT,258.3130907,238.6093037,,,,,,,,173,MSN,173MSN,131.3979195,137.4705012
124,200,124200,175.9080974,196.7605115,,140,SHW,140SHW,231.2908806,239.2394631,,,,,,,,173,SMD,173SMD,132.6502616,137.6211117
125,126,125126,180.1745052,200.0910874,,140,OCO,140OCO,252.6038438,243.8545581,,,,,,,,173,ABB,173ABB,144.615463,144.9784032
125,127,125127,222.0792129,236.6002636,,140,WIN,140WIN,272.2886891,244.8990866,,,,,,,,173,TOH,173TOH,147.291764,150.1655146
125,128,125128,210.3481348,224.9053776,,140,EUC,140EUC,287.7946855,255.154568,,,,,,,,173,SNY,173SNY,172.2133337,172.5762739
125,129,125129,219.1078883,233.5833865,,140,ABB,140ABB,272.7021232,255.3439232,,,,,,,,173,CCL,173CCL,189.9427197,176.0773455
125,130,125130,64.82421725,75.76919534,,140,CHP,140CHP,293.2046343,261.6465065,,,,,,,,173,LSE,173LSE,188.4080851,187.655061
125,131,125131,146.4545506,164.1759122,,140,MWI,140MWI,273.4163563,264.6670706,,,,,,,,173,LUW,173LUW,189.3601188,189.0403014
125,132,125132,183.3703425,194.2019661,,140,SNY,140SNY,304.6342525,276.6821616,,,,,,,,173,CHI,173CHI,203.6297508,190.2387975
125,133,125133,246.1182357,271.9843457,,140,MNM,140MNM,310.5626774,276.6970699,,,,,,,,173,CHP,173CHP,197.792952,198.8992199
125,134,125134,202.8998664,237.1645367,,140,RMN,140RMN,314.2211606,280.0803096,,,,,,,,173,EUC,173EUC,199.8380993,201.0461049
125,135,125135,213.7225815,242.8008147,,140,RDW,140RDW,334.5539545,307.9012688,,,,,,,,173,WIN,173WIN,212.3181029,210.5627966
125,136,125136,210.0235571,208.9252226,,140,MSP,140MSP,371.6901492,331.2558197,,,,,,,,173,MNM,173MNM,222.6060911,222.5886067
125,137,125137,91.69047055,105.8579847,,140,MSL,140MSL,376.1506724,334.4843005,,,,,,,,173,RMN,173RMN,254.2505744,245.7440196
125,138,125138,197.8999572,211.7982417,,140,EMI,140EMI,363.3652431,355.738715,,,,,,,,173,HDS,173HDS,260.3220565,252.9428938
125,139,125139,232.630404,271.1341848,,140,SCD,140SCD,438.4499459,395.1312882,,,,,,,,173,LLD,173LLD,262.8912211,255.4405096
125,140,125140,282.4017096,281.7500499,,140,MQT,140MQT,400.7678049,395.4336255,,,,,,,,173,MIU,173MIU,284.2922066,276.0127583
125,141,125141,46.26098071,56.78050866,,140,LAN,140LAN,406.7990709,399.1305852,,,,,,,,173,MSP,173MSP,283.733563,277.1473565
125,142,125142,144.7544649,162.8518578,,140,DUL,140DUL,445.758419,416.1353919,,,,,,,,173,MNA,173MNA,288.3594161,280.0799677
125,143,125143,202.3235221,211.8972694,,140,DUU,140DUU,448.8892662,420.0654639,,,,,,,,174,CCL,174CCL,19.60135635,21.18601297
125,144,125144,207.6537981,225.5288844,,140,HKM,140HKM,447.3426797,424.9370308,,,,,,,,174,CHI,174CHI,23.48951208,25.5727145
125,145,125145,92.85666099,106.8821932,,140,HGH,140HGH,447.905239,425.5396477,,,,,,,,174,MKA,174MKA,91.29318345,89.55426864
125,146,125146,115.2602447,123.8571165,,141,WIN,141WIN,32.56712831,36.08432351,,,,,,,,174,MKE,174MKE,98.96118192,97.33134449
125,147,125147,331.1111388,376.0005665,,141,LSE,141LSE,47.29785392,51.3549885,,,,,,,,174,WKS,174WKS,108.502912,106.7639972
125,148,125148,141.2158859,162.2755417,,141,EUC,141EUC,53.95386814,55.92447829,,,,,,,,174,SMD,174SMD,126.7526249,121.3964927
125,149,125149,146.6910367,172.647164,,141,TOH,141TOH,61.22453284,59.55432269,,,,,,,,174,MSN,174MSN,132.6072829,127.8860156
125,150,125150,59.35638942,62.50285494,,141,CHP,141CHP,59.36381686,62.41641676,,,,,,,,174,SHB,174SHB,155.7719848,149.6821055
125,151,125151,158.2670536,186.7583383,,141,MNM,141MNM,74.3719485,76.01245579,,,,,,,,174,WDL,174WDL,180.690041,169.0293178
125,152,125152,117.8519374,134.3216675,,141,SNY,141SNY,70.79343511,77.45207187,,,,,,,,174,MTC,174MTC,180.1302985,170.661482
125,153,125153,241.4937648,242.5100401,,141,RMN,141RMN,83.66643177,83.97945909,,,,,,,,174,GBY,174GBY,217.0954563,204.7509571
125,154,125154,267.6277996,269.4047861,,141,WDL,141WDL,105.8584465,97.23690064,,,,,,,,174,TOH,174TOH,226.5359731,208.4613677
125,155,125155,129.2193188,149.8326712,,141,ABB,141ABB,90.86330578,99.24830617,,,,,,,,174,BDU,174BDU,245.2451027,232.5155593
125,156,125156,53.60660411,61.28992494,,141,RDW,141RDW,88.04322567,102.1936616,,,,,,,,174,LSE,174LSE,264.8824484,242.1479381
125,157,125157,115.9725214,133.7787439,,141,SVU,141SVU,104.5052086,110.6608687,,,,,,,,174,LUW,174LUW,265.8344821,243.5331786
125,158,125158,83.8575474,95.58678389,,141,SVP,141SVP,104.8190462,111.0374738,,,,,,,,174,WSJ,174WSJ,273.7014681,253.0979046
125,159,125159,67.44859327,70.87958303,,141,WSF,141WSF,121.2675992,114.1038389,,,,,,,,174,WIT,174WIT,257.5531322,257.6788841
125,160,125160,167.2078206,186.7439961,,141,POG,141POG,123.1258284,116.3873942,,,,,,,,174,WIN,174WIN,288.7924662,265.0556737
125,161,125161,246.9446535,251.5902528,,141,WSU,141WSU,111.8439858,119.669568,,,,,,,,174,EUC,174EUC,304.2984626,275.3111551
125,162,125162,198.568415,230.6686202,,141,WSJ,141WSJ,119.9058737,126.9530667,,,,,,,,174,ABB,174ABB,289.2059003,275.5005103
125,163,125163,186.4110143,196.3171651,,141,MSP,141MSP,135.4994204,130.5712056,,,,,,,,174,CHP,174CHP,309.7084113,281.8030936
125,164,125164,239.3569479,238.3200404,,141,MSL,141MSL,139.9599435,133.7996864,,,,,,,,174,SNY,174SNY,321.1380296,296.8387487
125,165,125165,174.2745799,175.4524731,,141,WAU,141WAU,123.7081131,134.3618615,,,,,,,,174,MNM,174MNM,327.0664544,296.853657
125,166,125166,325.2600634,346.8241123,,141,MSN,141MSN,159.4336884,145.9004781,,,,,,,,174,RMN,174RMN,330.7249377,300.2368967
125,167,125167,212.5852998,229.5557391,,141,SMD,141SMD,159.5998811,146.0999094,,,,,,,,174,HDS,174HDS,364.7824198,327.2079441
125,168,125168,199.2455137,201.3682679,,141,WIT,141WIT,138.1402733,146.5104555,,,,,,,,174,LLD,174LLD,367.3515844,329.7055599
125,169,125169,114.4882414,134.6956296,,141,CBS,141CBS,154.4853122,146.7709931,,,,,,,,174,MIU,174MIU,388.7525699,350.2778085
125,170,125170,236.8824108,248.5531265,,141,OSU,141OSU,158.2536163,156.7644799,,,,,,,,174,MSP,174MSP,388.1939263,351.4124068
125,171,125171,212.7746452,239.6932934,,141,BVD,141BVD,164.4804825,157.9785272,,,,,,,,174,MNA,174MNA,392.8197794,354.345018
125,172,125172,132.923404,137.8598137,,141,WPN,141WPN,164.8766291,158.4088122,,,,,,,,175,CCL,175CCL,30.8506355,32.85928129
125,173,125173,222.4311234,243.9801309,,141,OSH,141OSH,160.7622421,159.3259358,,,,,,,,175,MKA,175MKA,49.37300473,46.51478751
125,174,125174,298.9054867,303.9222957,,141,FDL,141FDL,169.0635171,163.6103324,,,,,,,,175,CHI,175CHI,44.53766664,47.0207333
125,175,125175,272.6422075,282.173893,,141,JVL,141JVL,190.1927082,170.5118255,,,,,,,,175,MKE,175MKE,57.0410032,54.29186336
125,176,125176,122.9027886,134.7542691,,141,APP,141APP,162.2135148,173.5498881,,,,,,,,175,WKS,175WKS,66.58273333,63.72451611
125,177,125177,177.3405334,192.7281532,,141,SHW,141SHW,167.2678482,176.0274661,,,,,,,,175,SMD,175SMD,100.4893457,101.6252175
125,178,125178,189.1487444,218.8405688,,141,BET,141BET,207.6206023,186.9032346,,,,,,,,175,SHB,175SHB,113.8518061,106.6426244
125,179,125179,56.2590513,68.21108156,,141,DPE,141DPE,179.8111169,193.4096954,,,,,,,,175,MSN,175MSN,106.3440037,108.1147404
125,180,125180,144.2777651,164.3362295,,141,SCD,141SCD,202.259217,194.4466741,,,,,,,,175,MTC,175MTC,138.2101198,127.6220009
125,181,125181,130.0605694,151.6288848,,141,GBY,141GBY,182.1759492,196.9195366,,,,,,,,175,WDL,175WDL,154.4267619,149.2580425
125,182,125182,285.890544,317.0510449,,141,SHB,141SHB,204.8324207,200.8100167,,,,,,,,175,GBY,175GBY,175.1752776,161.7114759
125,183,125183,251.3799813,255.2674944,,141,RCK,141RCK,223.9052728,202.0768186,,,,,,,,175,TOH,175TOH,200.272694,188.6900925
125,184,125184,146.7567733,149.2003737,,141,MKE,141MKE,222.6056879,202.498602,,,,,,,,175,BDU,175BDU,203.324924,189.4760782
125,185,125185,361.2360968,415.3205694,,141,MKA,141MKA,228.4336894,208.1923262,,,,,,,,175,WIT,175WIT,215.6329535,214.6394029
125,186,125186,103.8486982,124.9556579,,141,MTC,141MTC,214.5608045,213.2084382,,,,,,,,175,LSE,175LSE,238.6191693,222.3766628
125,187,125187,109.6796517,122.3627821,,141,DUL,141DUL,211.9176016,216.9053022,,,,,,,,175,LUW,175LUW,239.571203,223.7619033
125,188,125188,95.82906542,99.54337194,,141,OCO,141OCO,205.850885,218.12214,,,,,,,,175,WSJ,175WSJ,247.438189,233.3266294
125,189,125189,220.7610487,220.169927,,141,DUU,141DUU,215.0484488,220.8353741,,,,,,,,175,WIN,175WIN,262.529187,245.2843985
125,190,125190,48.75221313,59.33917575,,141,SVT,141SVT,241.0499378,225.0410753,,,,,,,,175,EUC,175EUC,278.0351835,255.5398799
125,191,125191,226.5577051,263.7314661,,141,MWI,141MWI,224.6485389,236.9197938,,,,,,,,175,ABB,175ABB,262.9426211,255.7292351
125,192,125192,52.03810305,60.36101508,,141,GLN,141GLN,287.4514557,264.4268587,,,,,,,,175,CHP,175CHP,283.4451322,262.0318184
125,193,125193,222.517797,243.0873032,,141,CHI,141CHI,299.3228934,274.1357173,,,,,,,,175,SNY,175SNY,294.8747504,277.0674735
125,194,125194,275.5079978,304.3884469,,141,LAN,141LAN,299.8852535,309.3162357,,,,,,,,175,MNM,175MNM,300.8031753,277.0823818
125,195,125195,138.9935887,163.1827065,,141,HKM,141HKM,308.1308623,318.10838,,,,,,,,175,RMN,175RMN,304.4616586,280.4656215
125,196,125196,315.5898685,318.6062598,,141,EMI,141EMI,307.3974257,318.4642928,,,,,,,,175,HDS,175HDS,338.5191406,307.4366689
125,197,125197,325.7271499,330.1491512,,141,HGH,141HGH,308.6934216,318.7109969,,,,,,,,175,LLD,175LLD,341.0883052,309.9342846
125,198,125198,160.113084,165.2279465,,141,MQT,141MQT,324.3319875,340.5990942,,,,,,,,175,MIU,175MIU,362.4892908,330.5065333
125,199,125199,124.4285896,126.2712904,,142,MNM,142MNM,66.01043266,65.73394986,,,,,,,,175,MSP,175MSP,361.9306472,331.6411316
125,200,125200,134.9529825,158.7238844,,142,MSP,142MSP,69.56015233,69.68619008,,,,,,,,175,MNA,175MNA,366.5565003,334.5737428
126,127,126127,113.8418452,129.4550149,,142,MSL,142MSL,71.50762921,71.74144257,,,,,,,,176,ABB,176ABB,43.95320216,45.64821599
126,128,126128,89.95276709,104.759089,,142,RDW,142RDW,76.72470984,78.90760333,,,,,,,,176,TOH,176TOH,47.76342922,50.86927665
126,129,126129,105.2275206,120.3931778,,142,CHP,142CHP,79.0926673,79.64677948,,,,,,,,176,WSJ,176WSJ,59.6850658,62.8108966
126,130,126130,242.0587224,258.5663056,,142,EUC,142EUC,87.69761603,84.60768418,,,,,,,,176,WDL,176WDL,74.44634291,72.35560785
126,131,126131,38.68118293,47.49700642,,142,SCD,142SCD,89.53570117,98.07918376,,,,,,,,176,WIT,176WIT,65.95546548,72.62417892
126,132,126132,68.09697475,78.22001743,,142,SNY,142SNY,100.7930078,101.7875922,,,,,,,,176,SNY,176SNY,74.10937273,75.80438656
126,133,126133,71.73086796,86.38751988,,142,DUL,142DUL,108.5531174,118.8663241,,,,,,,,176,EUC,176EUC,84.61276452,85.17013355
126,134,126134,71.93736124,86.69650549,,142,DUU,142DUU,111.6839646,122.7963961,,,,,,,,176,LSE,176LSE,88.8797503,88.35882299
126,135,126135,197.2049237,215.3755384,,142,RMN,142RMN,123.2541409,128.5496387,,,,,,,,176,LUW,176LUW,89.83178403,89.74406346
126,136,126136,166.8901894,175.0674568,,142,ABB,142ABB,130.9491784,131.9437628,,,,,,,,176,CHP,176CHP,90.02271324,91.66207202
126,137,126137,134.9250346,154.5495599,,142,WIN,142WIN,137.5736125,141.0404202,,,,,,,,176,MNM,176MNM,107.3807563,106.7126354
126,138,126138,309.3004624,320.9371577,,142,TOH,142TOH,166.8741055,153.2280145,,,,,,,,176,WIN,176WIN,100.3439362,108.4268304
126,139,126139,62.27689881,78.23528024,,142,WSJ,142WSJ,162.5944463,164.0549143,,,,,,,,176,BDU,176BDU,102.300495,109.4940084
126,140,126140,215.1643419,246.5067079,,142,WSU,142WSU,168.2674983,169.2620827,,,,,,,,176,GBY,176GBY,107.1191414,115.9445717
126,141,126141,138.4505245,166.8385597,,142,LSE,142LSE,172.6724266,169.5112283,,,,,,,,176,MSN,176MSN,124.0258805,118.5722665
126,142,126142,235.3270972,256.0124064,,142,SVU,142SVU,195.0637813,189.2180539,,,,,,,,176,SMD,176SMD,124.1920732,118.7716977
126,143,126143,167.8021544,182.4862322,,142,SVP,142SVP,195.3776189,189.5946591,,,,,,,,176,HDS,176HDS,145.0967217,137.0669225
126,144,126144,33.22170706,39.26586297,,142,WIT,142WIT,189.105846,190.1004304,,,,,,,,176,MTC,176MTC,131.6929966,137.2428032
126,145,126145,247.6591662,264.1289492,,142,WDL,142WDL,211.5080192,190.9105924,,,,,,,,176,LLD,176LLD,147.6658863,139.5645383
126,146,126146,71.51587703,84.15591076,,142,WSF,142WSF,226.9171719,207.7775306,,,,,,,,176,RMN,176RMN,154.7222396,146.4477816
126,147,126147,386.0656336,438.1096353,,142,POG,142POG,228.7754011,210.061086,,,,,,,,176,SHB,176SHB,144.8066129,151.9992102
126,148,126148,254.106391,273.0534577,,142,WAU,142WAU,220.9853711,215.8661061,,,,,,,,176,MIU,176MIU,169.0668718,160.136787
126,149,126149,118.3926689,137.3447744,,142,SHW,142SHW,218.2334209,219.617441,,,,,,,,176,MSP,176MSP,168.5082282,161.2713852
126,150,126150,230.5678946,241.4776452,,142,MSN,142MSN,265.0832611,239.5741699,,,,,,,,176,WKS,176WKS,174.8556856,162.6939185
126,151,126151,59.67931416,72.71201795,,142,SMD,142SMD,265.2494538,239.7736011,,,,,,,,176,MNA,176MNA,173.1340813,164.2039964
126,152,126152,231.7664426,246.2259835,,142,CBS,142CBS,260.1348849,240.4446848,,,,,,,,176,MKE,176MKE,187.19788,175.1703903
126,153,126153,198.3603971,208.6522743,,142,OSU,142OSU,263.903189,250.4381717,,,,,,,,176,MKA,176MKA,193.0258816,180.8641145
126,154,126154,224.4944319,235.5470203,,142,BVD,142BVD,270.1300552,251.652219,,,,,,,,176,CCL,176CCL,249.4930545,231.9110536
126,155,126155,196.9959511,224.3594217,,142,WPN,142WPN,270.5262018,252.0825039,,,,,,,,176,CHI,176CHI,263.9150856,246.8075056
126,156,126156,217.3122364,241.6183649,,142,OSH,142OSH,266.4118148,252.9996276,,,,,,,,177,GBY,177GBY,53.82639655,55.34689525
126,157,126157,222.3731537,238.7166428,,142,APP,142APP,259.0900875,254.6170214,,,,,,,,177,BDU,177BDU,58.22105599,58.52225599
126,158,126158,261.0920526,278.3838941,,142,GBY,142GBY,252.3385219,255.310805,,,,,,,,177,MTC,177MTC,60.8932518,61.74985402
126,159,126159,112.7259119,129.2115044,,142,DPE,142DPE,254.5086896,256.6908728,,,,,,,,177,SHB,177SHB,64.72886807,66.50146108
126,160,126160,280.0983258,297.5219121,,142,FDL,142FDL,274.7130898,257.2840242,,,,,,,,177,WIT,177WIT,68.02227934,68.41094601
126,161,126161,150.9982858,172.0987213,,142,OCO,142OCO,256.8164577,261.7121149,,,,,,,,177,WKS,177WKS,87.85394081,89.71600747
126,162,126162,43.44095268,54.51836274,,142,JVL,142JVL,295.8422809,264.1855172,,,,,,,,177,MKE,177MKE,91.2241352,92.80921258
126,163,126163,93.27664658,105.9106164,,142,MWI,142MWI,264.5719453,272.3421297,,,,,,,,177,WDL,177WDL,85.93191227,93.34986462
126,164,126164,196.2235802,204.4622746,,142,LAN,142LAN,266.2538262,274.307053,,,,,,,,177,WSJ,177WSJ,95.12651485,94.11805557
126,165,126165,131.1412122,141.5947073,,142,BET,142BET,313.270175,280.5769264,,,,,,,,177,MSN,177MSN,93.3321357,95.59054586
126,166,126166,370.9614311,418.9443723,,142,HKM,142HKM,274.499435,283.0991973,,,,,,,,177,SMD,177SMD,94.58447774,95.74115632
126,167,126167,57.69720541,69.12007115,,142,HGH,142HGH,275.0619943,283.7018142,,,,,,,,177,MKA,177MKA,98.5756694,100.4956694
126,168,126168,127.119146,144.6754136,,142,EMI,142EMI,286.3249984,288.0461404,,,,,,,,177,TOH,177TOH,102.201174,103.5728076
126,169,126169,160.8702638,185.7387882,,142,MTC,142MTC,291.4493772,289.4073742,,,,,,,,177,ABB,177ABB,116.311947,119.4538136
126,170,126170,348.282916,357.6920425,,142,SHB,142SHB,310.4819934,294.4837085,,,,,,,,177,LSE,177LSE,143.3174951,141.062354
126,171,126171,269.8302775,303.7446238,,142,RCK,142RCK,329.5548455,295.7505104,,,,,,,,177,LUW,177LUW,144.2695288,142.4475945
126,172,126172,65.90910121,79.83257653,,142,MKE,142MKE,328.2552606,296.1722938,,,,,,,,177,SNY,177SNY,146.4681176,149.6099842
126,173,126173,60.77875565,72.16199177,,142,MKA,142MKA,334.0832621,301.8660179,,,,,,,,177,WIN,177WIN,167.2275129,163.9700896
126,174,126174,228.1490185,253.5242993,,142,MQT,142MQT,299.3195602,309.3895418,,,,,,,,177,EUC,177EUC,177.7065093,168.4686386
126,175,126175,186.2288398,206.18087,,142,SVT,142SVT,346.6995105,318.7147671,,,,,,,,177,CCL,177CCL,172.4243096,170.5767382
126,176,126176,63.39371662,77.76609827,,142,GLN,142GLN,393.1010284,358.1005505,,,,,,,,177,CHP,177CHP,183.1164581,174.960577
126,177,126177,38.61816566,45.32956743,,142,CHI,142CHI,404.9724661,367.8094091,,,,,,,,177,CHI,177CHI,186.1113408,184.7381902
126,178,126178,96.54723924,113.4327176,,143,MSN,143MSN,37.83185306,38.51613986,,,,,,,,177,MNM,177MNM,200.4745012,190.0111404
126,179,126179,186.0476836,213.1821386,,143,SMD,143SMD,39.42466037,39.54550863,,,,,,,,177,RMN,177RMN,209.1599844,199.1513126
126,180,126180,156.9463973,177.8942923,,143,BET,143BET,39.89206088,41.0370902,,,,,,,,177,HDS,177HDS,238.1904665,220.3654275
126,181,126181,247.4390745,264.4545608,,143,JVL,143JVL,42.89116675,43.6822239,,,,,,,,177,LLD,177LLD,240.7596311,222.8630433
126,182,126182,107.2720389,128.2577375,,143,RCK,143RCK,56.17673136,56.21067422,,,,,,,,177,MIU,177MIU,262.1606166,243.435292
126,183,126183,184.2605238,210.1899006,,143,CBS,143CBS,65.38494218,67.80989277,,,,,,,,177,MSP,177MSP,261.601973,244.5698902
126,184,126184,97.9244056,109.2457536,,143,POG,143POG,77.68545834,76.73415884,,,,,,,,177,MNA,177MNA,266.2278261,247.5025015
126,185,126185,194.9275916,228.6650249,,143,BVD,143BVD,78.78905894,81.36681723,,,,,,,,178,WSJ,178WSJ,31.24189005,32.42117579
126,186,126186,98.18033053,115.7978683,,143,WDL,143WDL,84.10807649,85.37020293,,,,,,,,178,WIT,178WIT,59.31212556,59.76789489
126,187,126187,200.252284,215.5233306,,143,WPN,143WPN,93.22591237,95.81478679,,,,,,,,178,ABB,178ABB,62.34545793,62.80122725
126,188,126188,90.43943976,106.102685,,143,WSF,143WSF,102.2962292,97.22206322,,,,,,,,178,SNY,178SNY,89.94332859,90.39909792
126,189,126189,129.7344565,147.6939261,,143,SVT,143SVT,99.24143226,100.5081055,,,,,,,,178,BDU,178BDU,95.65715505,96.63772437
126,190,126190,164.2182921,188.4993688,,143,MKA,143MKA,106.373148,101.1228908,,,,,,,,178,CHP,178CHP,115.5229468,116.7220439
126,191,126191,56.20419988,70.83256153,,143,MKE,143MKE,109.9981464,104.8821667,,,,,,,,178,GBY,178GBY,122.5448015,124.9782695
126,192,126192,166.6257353,186.3586322,,143,FDL,143FDL,108.4730243,111.1197757,,,,,,,,178,EUC,178EUC,124.7567204,127.8025722
126,193,126193,68.55042925,79.90131737,,143,GLN,143GLN,119.7229143,118.5607143,,,,,,,,178,TOH,178TOH,133.8893851,137.938188
126,194,126194,101.1206301,118.7916211,,143,TOH,143TOH,129.9540086,124.8022529,,,,,,,,178,WDL,178WDL,145.7473172,141.44207
126,195,126195,265.8330436,289.0315754,,143,OSH,143OSH,122.9698721,126.1102978,,,,,,,,178,MNM,178MNM,139.9317122,142.3076169
126,196,126196,227.2085008,252.0264426,,143,OSU,143OSU,124.6049252,127.9350567,,,,,,,,178,MTC,178MTC,161.6556567,159.0748386
126,197,126197,241.0677822,267.663534,,143,CHI,143CHI,131.594352,128.2695729,,,,,,,,178,MSN,178MSN,178.0795406,164.0158396
126,198,126198,97.82771625,118.3967178,,143,SVU,143SVU,151.0248386,141.7514151,,,,,,,,178,SMD,178SMD,178.2457333,164.2152708
126,199,126199,100.1789156,111.1387256,,143,SVP,143SVP,151.3386762,142.1280203,,,,,,,,178,HDS,178HDS,177.6476775,172.661904
126,200,126200,85.97861478,97.00666432,,143,APP,143APP,145.3471448,148.5681202,,,,,,,,178,LLD,178LLD,180.2168421,175.1595198
127,128,127128,26.11252516,28.58710624,,143,WAU,143WAU,154.4664284,150.2495296,,,,,,,,178,LSE,178LSE,175.0057062,175.4277343
127,129,127129,22.09622834,25.59011118,,143,SHB,143SHB,147.4300507,151.7542073,,,,,,,,178,LUW,178LUW,175.9577399,176.8129748
127,130,127130,283.9634302,295.0754818,,143,LSE,143LSE,148.5376875,156.1991291,,,,,,,,178,SHB,178SHB,186.099273,181.2841782
127,131,127131,134.6928907,151.6854598,,143,WSU,143WSU,177.3196158,163.5238989,,,,,,,,178,WIN,178WIN,175.454892,183.4116509
127,132,127132,47.18868251,53.08807076,,143,MTC,143MTC,161.3844344,169.4948496,,,,,,,,178,MIU,178MIU,201.6178277,195.7317684
127,133,127133,111.1800227,112.2947621,,143,DPE,143DPE,168.6487468,171.3627093,,,,,,,,178,MSP,178MSP,201.0591841,196.8663667
127,134,127134,183.5736535,195.830036,,143,WSJ,143WSJ,185.7315036,173.4812703,,,,,,,,178,MNA,178MNA,205.6850372,199.7989779
127,135,127135,140.0550785,150.7788149,,143,WIT,143WIT,186.8469033,179.1492565,,,,,,,,178,WKS,178WKS,228.9093457,208.1374917
127,136,127136,100.6583442,106.3019647,,143,GBY,143GBY,175.8045792,179.7048415,,,,,,,,178,MKE,178MKE,216.4125401,215.899444
127,137,127137,222.2987424,233.7823732,,143,WIN,143WIN,192.2105016,181.3965589,,,,,,,,178,MKA,178MKA,223.7640743,223.5859008
127,138,127138,387.9141701,390.993971,,143,SHW,143SHW,185.7906932,190.379306,,,,,,,,178,RMN,178RMN,226.5541955,231.3067865
127,139,127139,139.8241911,145.6145441,,143,EUC,143EUC,207.7164981,191.6520403,,,,,,,,178,CCL,178CCL,303.5467145,277.3546267
127,140,127140,127.9574967,143.4083749,,143,ABB,143ABB,192.6239357,191.8413955,,,,,,,,178,CHI,178CHI,317.9687457,292.2510787
127,141,127141,208.2912322,223.0281587,,143,CHP,143CHP,213.1264468,198.1439788,,,,,,,,179,MNM,179MNM,42.56721062,43.63351295
127,142,127142,313.9408049,326.0692197,,143,OCO,143OCO,204.5646564,207.24562,,,,,,,,179,WIN,179WIN,42.5651989,46.47575342
127,143,127143,122.4918622,138.6127884,,143,SNY,143SNY,224.5560651,213.1796339,,,,,,,,179,EUC,179EUC,50.00120245,53.3687395
